GeneId,GeneSymbol,GeneName,Svalue,Pvalue,Meta-Qvalue,sigCore
23433,RHOQ,"ras homolog gene family, member Q",29.49,4.92E-05,1.35E-03,
2138,EYA1,eyes absent homolog 1 (Drosophila),33.48,5.04E-05,1.38E-03,
79816,TLE6,"transducin-like enhancer of split 6 (E(sp1) homolog, Drosophila)",29.42,5.06E-05,1.39E-03,
60468,BACH2,"BTB and CNC homology 1, basic leucine zipper transcription factor 2",29.41,5.08E-05,1.39E-03,
284904,SEC14L4,SEC14-like 4 (S. cerevisiae),29.40,5.11E-05,1.39E-03,
56731,SLC2A4RG,SLC2A4 regulator,29.35,5.21E-05,1.42E-03,
5523,PPP2R3A,"protein phosphatase 2 (formerly 2A), regulatory subunit B'', alpha",33.39,5.23E-05,1.42E-03,
8556,CDC14A,CDC14 cell division cycle 14 homolog A (S. cerevisiae),33.38,5.26E-05,1.42E-03,
3082,HGF,hepatocyte growth factor (hepapoietin A; scatter factor),33.34,5.34E-05,1.43E-03,
1291,COL6A1,"collagen, type VI, alpha 1",33.32,5.40E-05,1.45E-03,
79848,CSPP1,centrosome and spindle pole associated protein 1,29.25,5.45E-05,1.45E-03,
112399,EGLN3,egl nine homolog 3 (C. elegans),29.25,5.45E-05,1.45E-03,
5783,PTPN13,"protein tyrosine phosphatase, non-receptor type 13 (APO-1/CD95 (Fas)-associated phosphatase)",33.31,5.42E-05,1.45E-03,
23598,PATZ1,POZ (BTB) and AT hook containing zinc finger 1,33.29,5.47E-05,1.45E-03,
3918,LAMC2,"laminin, gamma 2",33.26,5.52E-05,1.46E-03,
9843,HEPH,hephaestin,33.23,5.59E-05,1.47E-03,
1301,COL11A1,"collagen, type XI, alpha 1",33.23,5.60E-05,1.47E-03,
6907,TBL1X,transducin (beta)-like 1X-linked,33.22,5.63E-05,1.47E-03,
4361,MRE11A,MRE11 meiotic recombination 11 homolog A (S. cerevisiae),33.21,5.66E-05,1.47E-03,
10988,METAP2,methionyl aminopeptidase 2,33.19,5.68E-05,1.47E-03,
3674,ITGA2B,"integrin, alpha 2b (platelet glycoprotein IIb of IIb/IIIa complex, antigen CD41)",33.21,5.64E-05,1.47E-03,
5446,PON3,paraoxonase 3,33.20,5.68E-05,1.47E-03,
23114,NFASC,neurofascin homolog (chicken),29.12,5.77E-05,1.48E-03,
19,ABCA1,"ATP-binding cassette, sub-family A (ABC1), member 1",33.14,5.81E-05,1.49E-03,
79026,AHNAK,AHNAK nucleoprotein,33.13,5.84E-05,1.49E-03,
51660,BRP44L,brain protein 44-like,29.08,5.88E-05,1.49E-03,
960,CD44,CD44 molecule (Indian blood group),33.11,5.89E-05,1.49E-03,
7169,TPM2,tropomyosin 2 (beta),33.03,6.07E-05,1.52E-03,
55000,TUG1,taurine upregulated 1 (non-protein coding),33.03,6.07E-05,1.52E-03,
,ANKRD15,unknown,28.98,6.14E-05,1.54E-03,
7289,TULP3,tubby like protein 3,32.96,6.26E-05,1.56E-03,
26207,PITPNC1,"phosphatidylinositol transfer protein, cytoplasmic 1",28.89,6.39E-05,1.58E-03,
8110,DPF3,"D4, zinc and double PHD fingers, family 3",28.89,6.38E-05,1.58E-03,
113177,C19orf36,chromosome 19 open reading frame 36,32.92,6.37E-05,1.58E-03,
79883,PODNL1,podocan-like 1,28.87,6.44E-05,1.59E-03,
9289,GPR56,G protein-coupled receptor 56,32.87,6.50E-05,1.60E-03,
30,ACAA1,acetyl-Coenzyme A acyltransferase 1,32.86,6.52E-05,1.60E-03,
9531,BAG3,BCL2-associated athanogene 3,28.83,6.55E-05,1.60E-03,
,AK097791,unknown,28.82,6.57E-05,1.61E-03,
25802,LMOD1,leiomodin 1 (smooth muscle),32.83,6.62E-05,1.61E-03,
10690,FUT9,"fucosyltransferase 9 (alpha (1,3) fucosyltransferase)",32.82,6.64E-05,1.62E-03,
6303,SAT1,spermidine/spermine N1-acetyltransferase 1,32.81,6.67E-05,1.62E-03,
1728,NQO1,"NAD(P)H dehydrogenase, quinone 1",32.75,6.83E-05,1.65E-03,
3992,FADS1,fatty acid desaturase 1,32.75,6.82E-05,1.65E-03,
677,ZFP36L1,"zinc finger protein 36, C3H type-like 1",32.74,6.85E-05,1.65E-03,
60481,ELOVL5,"ELOVL family member 5, elongation of long chain fatty acids (FEN1/Elo2, SUR4/Elo3-like, yeast)",32.74,6.87E-05,1.65E-03,
788,SLC25A20,"solute carrier family 25 (carnitine/acylcarnitine translocase), member 20",32.72,6.92E-05,1.66E-03,
80262,C16orf70,chromosome 16 open reading frame 70,28.67,7.02E-05,1.67E-03,
477,ATP1A2,"ATPase, Na+/K+ transporting, alpha 2 (+) polypeptide",32.68,7.02E-05,1.67E-03,
8537,BCAS1,breast carcinoma amplified sequence 1,32.69,7.00E-05,1.67E-03,
2294,FOXF1,forkhead box F1,32.68,7.04E-05,1.67E-03,
54894,RNF43,ring finger protein 43,28.64,7.12E-05,1.67E-03,
51776,ZAK,sterile alpha motif and leucine zipper containing kinase AZK,28.64,7.10E-05,1.67E-03,
3908,LAMA2,"laminin, alpha 2",32.65,7.12E-05,1.67E-03,
4613,MYCN,"v-myc myelocytomatosis viral related oncogene, neuroblastoma derived (avian)",32.63,7.17E-05,1.68E-03,
1629,DBT,dihydrolipoamide branched chain transacylase E2,32.57,7.36E-05,1.72E-03,
348,APOE,apolipoprotein E,32.57,7.35E-05,1.72E-03,
9413,C9orf61,chromosome 9 open reading frame 61,32.56,7.40E-05,1.72E-03,
8412,BCAR3,breast cancer anti-estrogen resistance 3,32.56,7.39E-05,1.72E-03,
51364,ZMYND10,"zinc finger, MYND-type containing 10",32.54,7.44E-05,1.72E-03,
54469,ZFAND6,"zinc finger, AN1-type domain 6",28.53,7.47E-05,1.72E-03,
54531,MIER2,"mesoderm induction early response 1, family member 2",28.51,7.53E-05,1.73E-03,
54587,MXRA8,matrix-remodelling associated 8,28.49,7.59E-05,1.74E-03,
7994,MYST3,MYST histone acetyltransferase (monocytic leukemia) 3,32.47,7.67E-05,1.75E-03,
25949,SYF2,"SYF2 homolog, RNA splicing factor (S. cerevisiae)",32.47,7.68E-05,1.75E-03,
54014,BRWD1,bromodomain and WD repeat domain containing 1,32.47,7.68E-05,1.75E-03,
51474,LIMA1,LIM domain and actin binding 1,28.45,7.73E-05,1.76E-03,
5947,RBP1,"retinol binding protein 1, cellular",32.44,7.76E-05,1.76E-03,
9355,LHX2,LIM homeobox 2,32.43,7.79E-05,1.76E-03,
9491,PSMF1,"proteasome (prosome, macropain) inhibitor subunit 1 (PI31)",32.36,8.03E-05,1.80E-03,
2670,GFAP,glial fibrillary acidic protein,32.36,8.03E-05,1.80E-03,
79890,RIN3,Ras and Rab interactor 3,28.33,8.14E-05,1.82E-03,
23090,ZNF423,zinc finger protein 423,32.32,8.17E-05,1.82E-03,
5454,POU3F2,POU class 3 homeobox 2,32.30,8.24E-05,1.84E-03,
394,ARHGAP5,Rho GTPase activating protein 5,28.29,8.29E-05,1.84E-03,
27147,DENND2A,DENN/MADD domain containing 2A,28.26,8.38E-05,1.85E-03,
4776,NFATC4,"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 4",32.24,8.43E-05,1.85E-03,
1538,CYLC1,"cylicin, basic protein of sperm head cytoskeleton 1",32.24,8.45E-05,1.85E-03,
974,CD79B,"CD79b molecule, immunoglobulin-associated beta",32.24,8.42E-05,1.85E-03,
6461,SHB,Src homology 2 domain containing adaptor protein B,32.22,8.50E-05,1.86E-03,
167153,PAPD4,PAP associated domain containing 4,28.19,8.64E-05,1.88E-03,
81030,ZBP1,Z-DNA binding protein 1,28.19,8.65E-05,1.88E-03,
259266,ASPM,"asp (abnormal spindle) homolog, microcephaly associated (Drosophila)",28.15,8.80E-05,1.91E-03,
754,PTTG1IP,pituitary tumor-transforming 1 interacting protein,32.14,8.79E-05,1.91E-03,
1312,COMT,catechol-O-methyltransferase,28.14,8.83E-05,1.91E-03,
54869,EPS8L1,EPS8-like 1,28.10,8.98E-05,1.93E-03,
,PCAF,unknown,28.10,9.01E-05,1.93E-03,
3200,HOXA3,homeobox A3,28.06,9.15E-05,1.95E-03,
587,BCAT2,"branched chain aminotransferase 2, mitochondrial",32.05,9.13E-05,1.95E-03,
,LOC257407,unknown,28.04,9.25E-05,1.97E-03,
4899,NRF1,nuclear respiratory factor 1,32.02,9.24E-05,1.97E-03,
51430,C1orf9,chromosome 1 open reading frame 9,31.99,9.36E-05,1.99E-03,
8633,UNC5C,unc-5 homolog C (C. elegans),31.98,9.39E-05,1.99E-03,
84193,SETD3,SET domain containing 3,31.98,9.40E-05,1.99E-03,
10914,PAPOLA,poly(A) polymerase alpha,27.97,9.54E-05,2.01E-03,
25936,NSL1,"NSL1, MIND kinetochore complex component, homolog (S. cerevisiae)",27.94,9.64E-05,2.01E-03,
3572,IL6ST,"interleukin 6 signal transducer (gp130, oncostatin M receptor)",27.97,9.52E-05,2.01E-03,
6258,RXRG,"retinoid X receptor, gamma",31.92,9.64E-05,2.01E-03,
6093,ROCK1,"Rho-associated, coiled-coil containing protein kinase 1",31.93,9.59E-05,2.01E-03,
65125,WNK1,WNK lysine deficient protein kinase 1,31.92,9.63E-05,2.01E-03,
154796,AMOT,angiomotin,31.93,9.57E-05,2.01E-03,
4750,NEK1,NIMA (never in mitosis gene a)-related kinase 1,31.89,9.74E-05,2.02E-03,
7852,CXCR4,chemokine (C-X-C motif) receptor 4,31.89,9.75E-05,2.02E-03,
654841,LOC654841,hypothetical LOC654841,27.88,9.89E-05,2.04E-03,
3172,HNF4A,"hepatocyte nuclear factor 4, alpha",31.85,9.90E-05,2.04E-03,
3977,LIFR,leukemia inhibitory factor receptor alpha,31.84,9.95E-05,2.04E-03,
54806,AHI1,Abelson helper integration site 1,27.84,1.01E-04,2.06E-03,
2683,B4GALT1,"UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1",31.81,1.01E-04,2.06E-03,
10458,BAIAP2,BAI1-associated protein 2,31.81,1.01E-04,2.06E-03,
23764,MAFF,v-maf musculoaponeurotic fibrosarcoma oncogene homolog F (avian),31.74,1.04E-04,2.11E-03,
7705,ZNF146,zinc finger protein 146,31.73,1.04E-04,2.12E-03,
1734,DIO2,"deiodinase, iodothyronine, type II",31.71,1.05E-04,2.12E-03,
101,ADAM8,ADAM metallopeptidase domain 8,31.72,1.05E-04,2.12E-03,
26065,LSM14A,"LSM14A, SCD6 homolog A (S. cerevisiae)",31.71,1.05E-04,2.12E-03,
1605,DAG1,dystroglycan 1 (dystrophin-associated glycoprotein 1),31.67,1.07E-04,2.15E-03,
54901,CDKAL1,CDK5 regulatory subunit associated protein 1-like 1,27.69,1.07E-04,2.15E-03,
81550,TDRD3,tudor domain containing 3,31.66,1.07E-04,2.15E-03,
9436,NCR2,natural cytotoxicity triggering receptor 2,31.63,1.09E-04,2.17E-03,
9360,PPIG,peptidylprolyl isomerase G (cyclophilin G),27.66,1.09E-04,2.17E-03,
3930,LBR,lamin B receptor,31.61,1.09E-04,2.17E-03,
3568,IL5RA,"interleukin 5 receptor, alpha",31.60,1.10E-04,2.18E-03,
3685,ITGAV,"integrin, alpha V (vitronectin receptor, alpha polypeptide, antigen CD51)",31.57,1.11E-04,2.21E-03,
3297,HSF1,heat shock transcription factor 1,31.54,1.12E-04,2.22E-03,
7042,TGFB2,"transforming growth factor, beta 2",31.48,1.15E-04,2.27E-03,
64849,SLC13A3,"solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 3",31.45,1.17E-04,2.29E-03,
3710,ITPR3,"inositol 1,4,5-triphosphate receptor, type 3",31.43,1.18E-04,2.31E-03,
5932,RBBP8,retinoblastoma binding protein 8,31.43,1.18E-04,2.31E-03,
10316,NMUR1,neuromedin U receptor 1,27.46,1.19E-04,2.31E-03,
79901,CYBRD1,cytochrome b reductase 1,27.46,1.19E-04,2.31E-03,
50848,F11R,F11 receptor,27.43,1.20E-04,2.34E-03,
4851,NOTCH1,"Notch homolog 1, translocation-associated (Drosophila)",27.42,1.21E-04,2.35E-03,
3782,KCNN3,"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3",31.34,1.22E-04,2.36E-03,
7832,BTG2,"BTG family, member 2",31.23,1.28E-04,2.46E-03,
3077,HFE,hemochromatosis,31.23,1.28E-04,2.46E-03,
23269,MGA,MAX gene associated,31.21,1.29E-04,2.47E-03,
9563,H6PD,hexose-6-phosphate dehydrogenase (glucose 1-dehydrogenase),31.21,1.29E-04,2.47E-03,
5275,SERPINB13,"serpin peptidase inhibitor, clade B (ovalbumin), member 13",31.20,1.29E-04,2.47E-03,
1727,CYB5R3,cytochrome b5 reductase 3,31.19,1.30E-04,2.47E-03,
6934,TCF7L2,"transcription factor 7-like 2 (T-cell specific, HMG-box)",27.23,1.31E-04,2.48E-03,
55333,SYNJ2BP,synaptojanin 2 binding protein,27.23,1.31E-04,2.48E-03,
2658,GDF2,growth differentiation factor 2,27.24,1.31E-04,2.48E-03,
7508,XPC,"xeroderma pigmentosum, complementation group C",31.16,1.31E-04,2.48E-03,
5949,RBP3,"retinol binding protein 3, interstitial",31.16,1.31E-04,2.48E-03,
3700,ITIH4,inter-alpha (globulin) inhibitor H4 (plasma Kallikrein-sensitive glycoprotein),31.16,1.32E-04,2.48E-03,
79364,ZXDC,ZXD family zinc finger C,27.20,1.33E-04,2.49E-03,
64081,PBLD,phenazine biosynthesis-like protein domain containing,27.20,1.33E-04,2.49E-03,
55840,EAF2,ELL associated factor 2,27.19,1.33E-04,2.49E-03,
3559,IL2RA,"interleukin 2 receptor, alpha",31.11,1.34E-04,2.51E-03,
1995,ELAVL3,"ELAV (embryonic lethal, abnormal vision, Drosophila)-like 3 (Hu antigen C)",31.09,1.36E-04,2.52E-03,
3799,KIF5B,kinesin family member 5B,31.07,1.37E-04,2.53E-03,
9358,ITGBL1,"integrin, beta-like 1 (with EGF-like repeat domains)",31.07,1.37E-04,2.53E-03,
5609,MAP2K7,mitogen-activated protein kinase kinase 7,27.08,1.40E-04,2.58E-03,
83478,ARHGAP24,Rho GTPase activating protein 24,27.08,1.40E-04,2.58E-03,
167227,DCP2,DCP2 decapping enzyme homolog (S. cerevisiae),31.00,1.41E-04,2.58E-03,
3887,KRT81,keratin 81,30.99,1.41E-04,2.58E-03,
10469,TIMM44,translocase of inner mitochondrial membrane 44 homolog (yeast),31.00,1.41E-04,2.58E-03,
9865,KIAA0644,KIAA0644 gene product,30.98,1.41E-04,2.59E-03,
79098,C1orf116,chromosome 1 open reading frame 116,27.05,1.42E-04,2.59E-03,
1281,COL3A1,"collagen, type III, alpha 1",30.97,1.42E-04,2.59E-03,
6665,SOX15,SRY (sex determining region Y)-box 15,30.97,1.42E-04,2.59E-03,
1070,CETN3,"centrin, EF-hand protein, 3 (CDC31 homolog, yeast)",30.94,1.44E-04,2.61E-03,
11094,C9orf7,chromosome 9 open reading frame 7,27.01,1.44E-04,2.62E-03,
8416,ANXA9,annexin A9,30.91,1.46E-04,2.63E-03,
11178,LZTS1,"leucine zipper, putative tumor suppressor 1",26.96,1.47E-04,2.66E-03,
,C10orf56,unknown,26.95,1.48E-04,2.66E-03,
28996,HIPK2,homeodomain interacting protein kinase 2,30.88,1.48E-04,2.66E-03,
5733,PTGER3,prostaglandin E receptor 3 (subtype EP3),30.87,1.48E-04,2.66E-03,
64386,MMP25,matrix metallopeptidase 25,30.86,1.49E-04,2.67E-03,
64927,TTC23,tetratricopeptide repeat domain 23,26.93,1.50E-04,2.67E-03,
90134,KCNH7,"potassium voltage-gated channel, subfamily H (eag-related), member 7",30.85,1.49E-04,2.67E-03,
7355,SLC35A2,"solute carrier family 35 (UDP-galactose transporter), member A2",30.84,1.50E-04,2.67E-03,
55809,TRERF1,transcriptional regulating factor 1,26.90,1.51E-04,2.68E-03,
5803,PTPRZ1,"protein tyrosine phosphatase, receptor-type, Z polypeptide 1",30.82,1.51E-04,2.68E-03,
9925,ZBTB5,zinc finger and BTB domain containing 5,30.81,1.52E-04,2.68E-03,
23354,KIAA0841,KIAA0841,30.81,1.52E-04,2.68E-03,
,DKFZp667G2110,unknown,26.87,1.53E-04,2.70E-03,
3090,HIC1,hypermethylated in cancer 1,30.79,1.53E-04,2.70E-03,
81033,KCNH6,"potassium voltage-gated channel, subfamily H (eag-related), member 6",26.86,1.54E-04,2.70E-03,
23133,PHF8,PHD finger protein 8,30.77,1.54E-04,2.71E-03,
3547,IGSF1,"immunoglobulin superfamily, member 1",30.76,1.55E-04,2.71E-03,
22902,RUFY3,RUN and FYVE domain containing 3,30.76,1.55E-04,2.71E-03,
5143,PDE4C,"phosphodiesterase 4C, cAMP-specific (phosphodiesterase E1 dunce homolog, Drosophila)",30.76,1.55E-04,2.71E-03,
79006,METRN,"meteorin, glial cell differentiation regulator",26.82,1.57E-04,2.72E-03,
240,ALOX5,arachidonate 5-lipoxygenase,30.73,1.57E-04,2.72E-03,
28999,KLF15,Kruppel-like factor 15,26.81,1.57E-04,2.73E-03,
23630,KCNE1L,KCNE1-like,26.81,1.57E-04,2.73E-03,
2746,GLUD1,glutamate dehydrogenase 1,26.77,1.60E-04,2.74E-03,
26027,ACOT11,acyl-CoA thioesterase 11,30.68,1.60E-04,2.74E-03,
771,CA12,carbonic anhydrase XII,30.69,1.59E-04,2.74E-03,
4585,MUC4,"mucin 4, cell surface associated",30.69,1.59E-04,2.74E-03,
136,ADORA2B,adenosine A2b receptor,30.68,1.60E-04,2.74E-03,
58510,PRODH2,proline dehydrogenase (oxidase) 2,30.68,1.60E-04,2.74E-03,
11228,RASSF8,Ras association (RalGDS/AF-6) domain family (N-terminal) member 8,30.71,1.59E-04,2.74E-03,
1004,CDH6,"cadherin 6, type 2, K-cadherin (fetal kidney)",30.65,1.62E-04,2.76E-03,
6660,SOX5,SRY (sex determining region Y)-box 5,30.64,1.63E-04,2.78E-03,
8911,CACNA1I,"calcium channel, voltage-dependent, T type, alpha 1I subunit",26.72,1.63E-04,2.78E-03,
54477,PLEKHA5,"pleckstrin homology domain containing, family A member 5",26.66,1.67E-04,2.81E-03,
56833,SLAMF8,SLAM family member 8,26.66,1.68E-04,2.81E-03,
4090,SMAD5,SMAD family member 5,30.59,1.66E-04,2.81E-03,
5970,RELA,v-rel reticuloendotheliosis viral oncogene homolog A (avian),30.58,1.67E-04,2.81E-03,
4217,MAP3K5,mitogen-activated protein kinase kinase kinase 5,30.58,1.67E-04,2.81E-03,
25828,TXN2,thioredoxin 2,30.58,1.67E-04,2.81E-03,
6599,SMARCC1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1",30.57,1.68E-04,2.81E-03,
9123,SLC16A3,"solute carrier family 16, member 3 (monocarboxylic acid transporter 4)",30.56,1.68E-04,2.82E-03,
43847,KLK14,kallikrein-related peptidase 14,26.63,1.70E-04,2.83E-03,
9043,SPAG9,sperm associated antigen 9,30.52,1.71E-04,2.84E-03,
2323,FLT3LG,fms-related tyrosine kinase 3 ligand,30.49,1.73E-04,2.87E-03,
5991,RFX3,"regulatory factor X, 3 (influences HLA class II expression)",30.49,1.73E-04,2.87E-03,
10735,STAG2,stromal antigen 2,30.48,1.74E-04,2.87E-03,
2668,GDNF,glial cell derived neurotrophic factor,26.55,1.75E-04,2.89E-03,
7466,WFS1,Wolfram syndrome 1 (wolframin),30.45,1.76E-04,2.89E-03,
,ELA2B,unknown,26.53,1.78E-04,2.91E-03,
10499,NCOA2,nuclear receptor coactivator 2,30.42,1.78E-04,2.91E-03,
3431,SP110,SP110 nuclear body protein,30.42,1.78E-04,2.92E-03,
51222,ZNF219,zinc finger protein 219,26.50,1.80E-04,2.93E-03,
9674,KIAA0040,KIAA0040,30.40,1.80E-04,2.93E-03,
2740,GLP1R,glucagon-like peptide 1 receptor,30.33,1.85E-04,3.00E-03,
6509,SLC1A4,"solute carrier family 1 (glutamate/neutral amino acid transporter), member 4",30.33,1.85E-04,3.00E-03,
5205,ATP8B1,"ATPase, class I, type 8B, member 1",30.30,1.87E-04,3.03E-03,
5731,PTGER1,"prostaglandin E receptor 1 (subtype EP1), 42kDa",30.30,1.87E-04,3.03E-03,
920,CD4,CD4 molecule,30.29,1.88E-04,3.03E-03,
22904,SBNO2,strawberry notch homolog 2 (Drosophila),30.29,1.88E-04,3.03E-03,
2058,EPRS,glutamyl-prolyl-tRNA synthetase,30.28,1.89E-04,3.04E-03,
9618,TRAF4,TNF receptor-associated factor 4,30.26,1.90E-04,3.06E-03,
1474,CST6,cystatin E/M,30.24,1.92E-04,3.07E-03,
773,CACNA1A,"calcium channel, voltage-dependent, P/Q type, alpha 1A subunit",30.24,1.92E-04,3.07E-03,
51285,RASL12,"RAS-like, family 12",26.32,1.94E-04,3.07E-03,
10186,LHFP,lipoma HMGIC fusion partner,26.33,1.94E-04,3.07E-03,
6938,TCF12,transcription factor 12,30.21,1.94E-04,3.07E-03,
2637,GBX2,gastrulation brain homeobox 2,30.21,1.94E-04,3.07E-03,
23174,ZCCHC14,"zinc finger, CCHC domain containing 14",30.21,1.94E-04,3.07E-03,
9968,MED12,mediator complex subunit 12,30.22,1.93E-04,3.07E-03,
148,ADRA1A,"adrenergic, alpha-1A-, receptor",30.19,1.95E-04,3.08E-03,
253959,GARNL1,GTPase activating Rap/RanGAP domain-like 1,26.30,1.96E-04,3.09E-03,
6337,SCNN1A,"sodium channel, nonvoltage-gated 1 alpha",30.17,1.97E-04,3.10E-03,
91851,CHRDL1,chordin-like 1,30.17,1.97E-04,3.10E-03,
7047,TGM4,transglutaminase 4 (prostate),30.15,1.99E-04,3.12E-03,
10298,PAK4,p21 protein (Cdc42/Rac)-activated kinase 4,30.13,2.00E-04,3.14E-03,
2033,EP300,E1A binding protein p300,30.13,2.01E-04,3.14E-03,
2828,GPR4,G protein-coupled receptor 4,30.12,2.01E-04,3.14E-03,
57551,TAOK1,TAO kinase 1,26.24,2.01E-04,3.14E-03,
51574,LARP7,"La ribonucleoprotein domain family, member 7",30.11,2.02E-04,3.14E-03,
28971,C11orf67,chromosome 11 open reading frame 67,26.17,2.07E-04,3.21E-03,
7037,TFRC,"transferrin receptor (p90, CD71)",30.05,2.07E-04,3.21E-03,
604,BCL6,B-cell CLL/lymphoma 6,30.05,2.07E-04,3.21E-03,
23759,PPIL2,peptidylprolyl isomerase (cyclophilin)-like 2,26.15,2.08E-04,3.22E-03,
55183,RIF1,RAP1 interacting factor homolog (yeast),30.03,2.09E-04,3.22E-03,
229,ALDOB,"aldolase B, fructose-bisphosphate",30.03,2.09E-04,3.22E-03,
57556,SEMA6A,"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A",30.02,2.09E-04,3.22E-03,
23589,CARHSP1,"calcium regulated heat stable protein 1, 24kDa",26.11,2.12E-04,3.24E-03,
4602,MYB,v-myb myeloblastosis viral oncogene homolog (avian),29.99,2.12E-04,3.24E-03,
8644,AKR1C3,"aldo-keto reductase family 1, member C3 (3-alpha hydroxysteroid dehydrogenase, type II)",30.00,2.11E-04,3.24E-03,
84986,ARHGAP19,Rho GTPase activating protein 19,29.99,2.12E-04,3.24E-03,
4982,TNFRSF11B,"tumor necrosis factor receptor superfamily, member 11b",30.00,2.11E-04,3.24E-03,
1465,CSRP1,cysteine and glycine-rich protein 1,30.00,2.11E-04,3.24E-03,
4147,MATN2,matrilin 2,29.98,2.13E-04,3.24E-03,
85021,REPS1,RALBP1 associated Eps domain containing 1,29.95,2.16E-04,3.27E-03,
2128,EVX1,even-skipped homeobox 1,29.95,2.16E-04,3.27E-03,
5152,PDE9A,phosphodiesterase 9A,29.94,2.17E-04,3.28E-03,
51196,PLCE1,"phospholipase C, epsilon 1",29.90,2.20E-04,3.33E-03,
2949,GSTM5,glutathione S-transferase mu 5,29.88,2.22E-04,3.33E-03,
8780,RIOK3,RIO kinase 3 (yeast),29.88,2.22E-04,3.33E-03,
,UBXD8,unknown,25.99,2.24E-04,3.34E-03,
27019,DNAI1,"dynein, axonemal, intermediate chain 1",25.99,2.24E-04,3.34E-03,
4792,NFKBIA,"nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha",29.86,2.23E-04,3.34E-03,
3456,IFNB1,"interferon, beta 1, fibroblast",29.85,2.25E-04,3.35E-03,
80763,C12orf39,chromosome 12 open reading frame 39,25.97,2.26E-04,3.37E-03,
,RCP9,unknown,25.95,2.27E-04,3.38E-03,
11074,TRIM31,tripartite motif-containing 31,25.94,2.28E-04,3.39E-03,
8601,RGS20,regulator of G-protein signaling 20,29.81,2.28E-04,3.39E-03,
2057,EPOR,erythropoietin receptor,29.79,2.30E-04,3.40E-03,
51347,TAOK3,TAO kinase 3,29.79,2.30E-04,3.40E-03,
5192,PEX10,peroxisomal biogenesis factor 10,29.73,2.36E-04,3.48E-03,
4192,MDK,midkine (neurite growth-promoting factor 2),29.70,2.39E-04,3.52E-03,
10758,TRAF3IP2,TRAF3 interacting protein 2,29.69,2.40E-04,3.52E-03,
640,BLK,B lymphoid tyrosine kinase,29.69,2.40E-04,3.52E-03,
26018,LRIG1,leucine-rich repeats and immunoglobulin-like domains 1,29.67,2.42E-04,3.55E-03,
6603,SMARCD2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2",29.66,2.43E-04,3.55E-03,
4016,LOXL1,lysyl oxidase-like 1,29.66,2.43E-04,3.55E-03,
3084,NRG1,neuregulin 1,29.62,2.47E-04,3.60E-03,
10658,CUGBP1,"CUG triplet repeat, RNA binding protein 1",29.59,2.50E-04,3.64E-03,
2495,FTH1,"ferritin, heavy polypeptide 1",29.57,2.52E-04,3.67E-03,
378805,FLJ43663,hypothetical LOC378805,29.55,2.53E-04,3.67E-03,
3625,INHBB,"inhibin, beta B",29.55,2.54E-04,3.67E-03,
5333,PLCD1,"phospholipase C, delta 1",29.54,2.55E-04,3.68E-03,
5286,PIK3C2A,"phosphoinositide-3-kinase, class 2, alpha polypeptide",29.53,2.56E-04,3.70E-03,
8481,OFD1,oral-facial-digital syndrome 1,29.52,2.57E-04,3.70E-03,
7205,TRIP6,thyroid hormone receptor interactor 6,29.52,2.57E-04,3.70E-03,
7132,TNFRSF1A,"tumor necrosis factor receptor superfamily, member 1A",29.50,2.59E-04,3.73E-03,
23063,WAPAL,wings apart-like homolog (Drosophila),29.46,2.63E-04,3.78E-03,
,HMG2L1,unknown,25.60,2.65E-04,3.79E-03,
90326,THAP3,"THAP domain containing, apoptosis associated protein 3",25.59,2.65E-04,3.79E-03,
421,ARVCF,armadillo repeat gene deletes in velocardiofacial syndrome,29.43,2.66E-04,3.81E-03,
3669,ISG20,interferon stimulated exonuclease gene 20kDa,29.42,2.67E-04,3.82E-03,
,CENTD2,unknown,25.56,2.68E-04,3.83E-03,
,C20orf10,unknown,25.55,2.70E-04,3.84E-03,
29803,REPIN1,replication initiator 1,25.55,2.70E-04,3.84E-03,
285527,FRYL,FRY-like,29.38,2.72E-04,3.86E-03,
9227,LRAT,lecithin retinol acyltransferase (phosphatidylcholine--retinol O-acyltransferase),25.52,2.73E-04,3.87E-03,
